"The temperature is 29.8°„C, humidity is 59.1%, PM2.5 is 5.2 ¶Ãg/m3, PM10 is 17.9 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 9.2 ¶Ãg/m3, CO is 1.72 ppm, the proximity to industrial areas is 6.3 km, and the population density is 319 people/km2."
"The temperature is 37.3°„C, humidity is 70.1%, PM2.5 is 4.6 ¶Ãg/m3, PM10 is 17.8 ¶Ãg/m3, NO? is 34.8 ¶Ãg/m3, SO? is 12.0 ¶Ãg/m3, CO is 1.73 ppm, the proximity to industrial areas is 3.6 km, and the population density is 609 people/km2."
"The temperature is 39.8°„C, humidity is 84.8%, PM2.5 is 49.3 ¶Ãg/m3, PM10 is 69.5 ¶Ãg/m3, NO? is 30.4 ¶Ãg/m3, SO? is 14.2 ¶Ãg/m3, CO is 2.44 ppm, the proximity to industrial areas is 6.4 km, and the population density is 555 people/km2."
"The temperature is 25.9°„C, humidity is 54.6%, PM2.5 is 13.6 ¶Ãg/m3, PM10 is 16.2 ¶Ãg/m3, NO? is 20.2 ¶Ãg/m3, SO? is 4.5 ¶Ãg/m3, CO is 1.07 ppm, the proximity to industrial areas is 10.2 km, and the population density is 379 people/km2."
"The temperature is 23.4°„C, humidity is 72.5%, PM2.5 is 12.1 ¶Ãg/m3, PM10 is 19.8 ¶Ãg/m3, NO? is 18.6 ¶Ãg/m3, SO? is 4.4 ¶Ãg/m3, CO is 1.01 ppm, the proximity to industrial areas is 18.2 km, and the population density is 578 people/km2."
"The temperature is 34.1°„C, humidity is 55.0%, PM2.5 is 12.0 ¶Ãg/m3, PM10 is 30.7 ¶Ãg/m3, NO? is 28.3 ¶Ãg/m3, SO? is 22.7 ¶Ãg/m3, CO is 1.64 ppm, the proximity to industrial areas is 3.4 km, and the population density is 684 people/km2."
"The temperature is 29.4°„C, humidity is 62.3%, PM2.5 is 7.4 ¶Ãg/m3, PM10 is 14.9 ¶Ãg/m3, NO? is 25.6 ¶Ãg/m3, SO? is 8.2 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 11.1 km, and the population density is 337 people/km2."
"The temperature is 24.5°„C, humidity is 60.1%, PM2.5 is 5.4 ¶Ãg/m3, PM10 is 12.5 ¶Ãg/m3, NO? is 27.4 ¶Ãg/m3, SO? is 5.4 ¶Ãg/m3, CO is 0.98 ppm, the proximity to industrial areas is 10.5 km, and the population density is 476 people/km2."
"The temperature is 29.8°„C, humidity is 44.0%, PM2.5 is 30.2 ¶Ãg/m3, PM10 is 31.6 ¶Ãg/m3, NO? is 23.9 ¶Ãg/m3, SO? is 2.6 ¶Ãg/m3, CO is 0.99 ppm, the proximity to industrial areas is 18.6 km, and the population density is 322 people/km2."
"The temperature is 22.8°„C, humidity is 72.8%, PM2.5 is 16.8 ¶Ãg/m3, PM10 is 25.2 ¶Ãg/m3, NO? is 23.0 ¶Ãg/m3, SO? is 2.1 ¶Ãg/m3, CO is 1.15 ppm, the proximity to industrial areas is 10.3 km, and the population density is 502 people/km2."
"The temperature is 23.5°„C, humidity is 73.7%, PM2.5 is 2.1 ¶Ãg/m3, PM10 is 6.0 ¶Ãg/m3, NO? is 22.2 ¶Ãg/m3, SO? is 3.0 ¶Ãg/m3, CO is 0.86 ppm, the proximity to industrial areas is 10.7 km, and the population density is 200 people/km2."
"The temperature is 34.8°„C, humidity is 78.3%, PM2.5 is 43.0 ¶Ãg/m3, PM10 is 56.3 ¶Ãg/m3, NO? is 41.7 ¶Ãg/m3, SO? is 8.0 ¶Ãg/m3, CO is 1.32 ppm, the proximity to industrial areas is 5.7 km, and the population density is 738 people/km2."
"The temperature is 29.0°„C, humidity is 80.3%, PM2.5 is 5.4 ¶Ãg/m3, PM10 is 11.2 ¶Ãg/m3, NO? is 19.0 ¶Ãg/m3, SO? is 4.6 ¶Ãg/m3, CO is 1.01 ppm, the proximity to industrial areas is 10.1 km, and the population density is 538 people/km2."
"The temperature is 22.5°„C, humidity is 81.5%, PM2.5 is 2.0 ¶Ãg/m3, PM10 is 15.3 ¶Ãg/m3, NO? is 27.8 ¶Ãg/m3, SO? is 14.7 ¶Ãg/m3, CO is 1.75 ppm, the proximity to industrial areas is 5.0 km, and the population density is 492 people/km2."
"The temperature is 34.5°„C, humidity is 82.1%, PM2.5 is 25.3 ¶Ãg/m3, PM10 is 40.9 ¶Ãg/m3, NO? is 41.4 ¶Ãg/m3, SO? is 17.2 ¶Ãg/m3, CO is 2.73 ppm, the proximity to industrial areas is 5.0 km, and the population density is 808 people/km2."
"The temperature is 28.7°„C, humidity is 59.4%, PM2.5 is 4.0 ¶Ãg/m3, PM10 is 8.5 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 5.6 ¶Ãg/m3, CO is 0.84 ppm, the proximity to industrial areas is 10.1 km, and the population density is 364 people/km2."
"The temperature is 30.5°„C, humidity is 73.1%, PM2.5 is 51.1 ¶Ãg/m3, PM10 is 73.9 ¶Ãg/m3, NO? is 31.4 ¶Ãg/m3, SO? is 19.4 ¶Ãg/m3, CO is 2.05 ppm, the proximity to industrial areas is 4.9 km, and the population density is 664 people/km2."
"The temperature is 32.7°„C, humidity is 50.3%, PM2.5 is 26.8 ¶Ãg/m3, PM10 is 40.9 ¶Ãg/m3, NO? is 22.0 ¶Ãg/m3, SO? is 8.1 ¶Ãg/m3, CO is 1.68 ppm, the proximity to industrial areas is 9.1 km, and the population density is 417 people/km2."
"The temperature is 28.8°„C, humidity is 75.6%, PM2.5 is 21.4 ¶Ãg/m3, PM10 is 24.5 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 1.1 ppm, the proximity to industrial areas is 11.4 km, and the population density is 291 people/km2."
"The temperature is 30.5°„C, humidity is 54.0%, PM2.5 is 6.3 ¶Ãg/m3, PM10 is 14.5 ¶Ãg/m3, NO? is 29.0 ¶Ãg/m3, SO? is 7.9 ¶Ãg/m3, CO is 1.54 ppm, the proximity to industrial areas is 5.8 km, and the population density is 391 people/km2."
"The temperature is 40.0°„C, humidity is 75.6%, PM2.5 is 16.8 ¶Ãg/m3, PM10 is 35.2 ¶Ãg/m3, NO? is 34.9 ¶Ãg/m3, SO? is 14.2 ¶Ãg/m3, CO is 2.09 ppm, the proximity to industrial areas is 6.5 km, and the population density is 591 people/km2."
"The temperature is 27.7°„C, humidity is 75.8%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 5.2 ¶Ãg/m3, NO? is 10.4 ¶Ãg/m3, SO? is 4.0 ¶Ãg/m3, CO is 0.93 ppm, the proximity to industrial areas is 10.4 km, and the population density is 505 people/km2."
"The temperature is 31.7°„C, humidity is 54.2%, PM2.5 is 16.8 ¶Ãg/m3, PM10 is 26.0 ¶Ãg/m3, NO? is 32.6 ¶Ãg/m3, SO? is 11.2 ¶Ãg/m3, CO is 1.76 ppm, the proximity to industrial areas is 5.8 km, and the population density is 514 people/km2."
"The temperature is 29.3°„C, humidity is 68.3%, PM2.5 is 3.0 ¶Ãg/m3, PM10 is 8.1 ¶Ãg/m3, NO? is 10.8 ¶Ãg/m3, SO? is 5.2 ¶Ãg/m3, CO is 1.09 ppm, the proximity to industrial areas is 10.5 km, and the population density is 336 people/km2."
"The temperature is 22.0°„C, humidity is 59.2%, PM2.5 is 14.0 ¶Ãg/m3, PM10 is 25.8 ¶Ãg/m3, NO? is 20.8 ¶Ãg/m3, SO? is 13.2 ¶Ãg/m3, CO is 1.5 ppm, the proximity to industrial areas is 5.4 km, and the population density is 503 people/km2."
"The temperature is 21.6°„C, humidity is 75.4%, PM2.5 is 32.4 ¶Ãg/m3, PM10 is 44.1 ¶Ãg/m3, NO? is 34.8 ¶Ãg/m3, SO? is 15.7 ¶Ãg/m3, CO is 1.09 ppm, the proximity to industrial areas is 3.5 km, and the population density is 580 people/km2."
"The temperature is 30.4°„C, humidity is 60.8%, PM2.5 is 57.8 ¶Ãg/m3, PM10 is 78.2 ¶Ãg/m3, NO? is 37.7 ¶Ãg/m3, SO? is 13.7 ¶Ãg/m3, CO is 1.79 ppm, the proximity to industrial areas is 3.8 km, and the population density is 631 people/km2."
"The temperature is 30.3°„C, humidity is 73.7%, PM2.5 is 47.2 ¶Ãg/m3, PM10 is 61.4 ¶Ãg/m3, NO? is 25.7 ¶Ãg/m3, SO? is 11.3 ¶Ãg/m3, CO is 1.89 ppm, the proximity to industrial areas is 3.5 km, and the population density is 523 people/km2."
"The temperature is 29.6°„C, humidity is 71.8%, PM2.5 is 14.3 ¶Ãg/m3, PM10 is 23.4 ¶Ãg/m3, NO? is 31.9 ¶Ãg/m3, SO? is 19.9 ¶Ãg/m3, CO is 1.42 ppm, the proximity to industrial areas is 8.6 km, and the population density is 571 people/km2."
"The temperature is 31.9°„C, humidity is 74.7%, PM2.5 is 15.3 ¶Ãg/m3, PM10 is 33.9 ¶Ãg/m3, NO? is 48.0 ¶Ãg/m3, SO? is 13.6 ¶Ãg/m3, CO is 2.29 ppm, the proximity to industrial areas is 5.6 km, and the population density is 756 people/km2."
"The temperature is 28.8°„C, humidity is 66.7%, PM2.5 is 7.6 ¶Ãg/m3, PM10 is 10.6 ¶Ãg/m3, NO? is 16.4 ¶Ãg/m3, SO? is 5.1 ¶Ãg/m3, CO is 1.25 ppm, the proximity to industrial areas is 13.3 km, and the population density is 460 people/km2."
"The temperature is 32.2°„C, humidity is 87.1%, PM2.5 is 48.1 ¶Ãg/m3, PM10 is 64.2 ¶Ãg/m3, NO? is 29.7 ¶Ãg/m3, SO? is 15.3 ¶Ãg/m3, CO is 1.44 ppm, the proximity to industrial areas is 5.3 km, and the population density is 666 people/km2."
"The temperature is 24.2°„C, humidity is 56.3%, PM2.5 is 9.6 ¶Ãg/m3, PM10 is 16.3 ¶Ãg/m3, NO? is 15.3 ¶Ãg/m3, SO? is 5.0 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 12.9 km, and the population density is 387 people/km2."
"The temperature is 33.6°„C, humidity is 72.6%, PM2.5 is 24.5 ¶Ãg/m3, PM10 is 31.2 ¶Ãg/m3, NO? is 24.1 ¶Ãg/m3, SO? is 14.8 ¶Ãg/m3, CO is 1.3 ppm, the proximity to industrial areas is 6.7 km, and the population density is 489 people/km2."
"The temperature is 40.0°„C, humidity is 63.6%, PM2.5 is 83.0 ¶Ãg/m3, PM10 is 114.7 ¶Ãg/m3, NO? is 49.1 ¶Ãg/m3, SO? is 15.5 ¶Ãg/m3, CO is 2.53 ppm, the proximity to industrial areas is 2.9 km, and the population density is 767 people/km2."
"The temperature is 31.3°„C, humidity is 64.4%, PM2.5 is 3.9 ¶Ãg/m3, PM10 is 6.9 ¶Ãg/m3, NO? is 26.4 ¶Ãg/m3, SO? is 5.0 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 10.6 km, and the population density is 315 people/km2."
"The temperature is 39.7°„C, humidity is 67.9%, PM2.5 is 35.7 ¶Ãg/m3, PM10 is 39.0 ¶Ãg/m3, NO? is 33.1 ¶Ãg/m3, SO? is 8.8 ¶Ãg/m3, CO is 1.73 ppm, the proximity to industrial areas is 7.3 km, and the population density is 617 people/km2."
"The temperature is 26.4°„C, humidity is 62.1%, PM2.5 is 7.1 ¶Ãg/m3, PM10 is 10.1 ¶Ãg/m3, NO? is 19.2 ¶Ãg/m3, SO? is 5.9 ¶Ãg/m3, CO is 1.06 ppm, the proximity to industrial areas is 12.2 km, and the population density is 437 people/km2."
"The temperature is 21.4°„C, humidity is 62.6%, PM2.5 is 5.3 ¶Ãg/m3, PM10 is 10.8 ¶Ãg/m3, NO? is 14.3 ¶Ãg/m3, SO? is 3.5 ¶Ãg/m3, CO is 0.93 ppm, the proximity to industrial areas is 14.7 km, and the population density is 391 people/km2."
"The temperature is 30.5°„C, humidity is 77.1%, PM2.5 is 14.0 ¶Ãg/m3, PM10 is 23.8 ¶Ãg/m3, NO? is 32.3 ¶Ãg/m3, SO? is 12.4 ¶Ãg/m3, CO is 1.8 ppm, the proximity to industrial areas is 6.9 km, and the population density is 357 people/km2."
"The temperature is 19.7°„C, humidity is 41.0%, PM2.5 is 3.1 ¶Ãg/m3, PM10 is 5.5 ¶Ãg/m3, NO? is 14.3 ¶Ãg/m3, SO? is 1.3 ¶Ãg/m3, CO is 1.08 ppm, the proximity to industrial areas is 10.3 km, and the population density is 509 people/km2."
"The temperature is 24.0°„C, humidity is 43.8%, PM2.5 is 13.6 ¶Ãg/m3, PM10 is 18.3 ¶Ãg/m3, NO? is 24.2 ¶Ãg/m3, SO? is 7.2 ¶Ãg/m3, CO is 0.88 ppm, the proximity to industrial areas is 10.1 km, and the population density is 477 people/km2."
"The temperature is 36.8°„C, humidity is 69.6%, PM2.5 is 21.8 ¶Ãg/m3, PM10 is 35.1 ¶Ãg/m3, NO? is 36.0 ¶Ãg/m3, SO? is 4.3 ¶Ãg/m3, CO is 2.45 ppm, the proximity to industrial areas is 4.8 km, and the population density is 729 people/km2."
"The temperature is 25.8°„C, humidity is 40.3%, PM2.5 is 2.2 ¶Ãg/m3, PM10 is 6.6 ¶Ãg/m3, NO? is 24.1 ¶Ãg/m3, SO? is 8.2 ¶Ãg/m3, CO is 0.99 ppm, the proximity to industrial areas is 10.6 km, and the population density is 438 people/km2."
"The temperature is 35.0°„C, humidity is 61.0%, PM2.5 is 15.4 ¶Ãg/m3, PM10 is 29.4 ¶Ãg/m3, NO? is 31.8 ¶Ãg/m3, SO? is 40.7 ¶Ãg/m3, CO is 2.66 ppm, the proximity to industrial areas is 4.8 km, and the population density is 733 people/km2."
"The temperature is 49.1°„C, humidity is 93.0%, PM2.5 is 57.2 ¶Ãg/m3, PM10 is 85.2 ¶Ãg/m3, NO? is 36.9 ¶Ãg/m3, SO? is 22.3 ¶Ãg/m3, CO is 2.77 ppm, the proximity to industrial areas is 3.6 km, and the population density is 623 people/km2."
"The temperature is 28.7°„C, humidity is 81.0%, PM2.5 is 17.8 ¶Ãg/m3, PM10 is 28.2 ¶Ãg/m3, NO? is 23.5 ¶Ãg/m3, SO? is 12.0 ¶Ãg/m3, CO is 1.42 ppm, the proximity to industrial areas is 10.5 km, and the population density is 352 people/km2."
"The temperature is 45.6°„C, humidity is 78.7%, PM2.5 is 3.4 ¶Ãg/m3, PM10 is 25.3 ¶Ãg/m3, NO? is 34.0 ¶Ãg/m3, SO? is 11.5 ¶Ãg/m3, CO is 2.41 ppm, the proximity to industrial areas is 2.5 km, and the population density is 503 people/km2."
"The temperature is 27.1°„C, humidity is 67.9%, PM2.5 is 30.7 ¶Ãg/m3, PM10 is 41.4 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 3.9 ¶Ãg/m3, CO is 0.94 ppm, the proximity to industrial areas is 11.4 km, and the population density is 563 people/km2."
"The temperature is 31.6°„C, humidity is 52.0%, PM2.5 is 0.7 ¶Ãg/m3, PM10 is 13.8 ¶Ãg/m3, NO? is 28.7 ¶Ãg/m3, SO? is 12.1 ¶Ãg/m3, CO is 1.45 ppm, the proximity to industrial areas is 6.5 km, and the population density is 549 people/km2."
"The temperature is 32.2°„C, humidity is 78.1%, PM2.5 is 0.4 ¶Ãg/m3, PM10 is 6.2 ¶Ãg/m3, NO? is 26.7 ¶Ãg/m3, SO? is 13.8 ¶Ãg/m3, CO is 1.64 ppm, the proximity to industrial areas is 5.1 km, and the population density is 540 people/km2."
"The temperature is 31.5°„C, humidity is 85.2%, PM2.5 is 11.3 ¶Ãg/m3, PM10 is 21.9 ¶Ãg/m3, NO? is 26.6 ¶Ãg/m3, SO? is 9.1 ¶Ãg/m3, CO is 1.2 ppm, the proximity to industrial areas is 5.2 km, and the population density is 676 people/km2."
"The temperature is 41.6°„C, humidity is 86.7%, PM2.5 is 51.4 ¶Ãg/m3, PM10 is 76.8 ¶Ãg/m3, NO? is 30.1 ¶Ãg/m3, SO? is 27.7 ¶Ãg/m3, CO is 2.27 ppm, the proximity to industrial areas is 6.8 km, and the population density is 744 people/km2."
"The temperature is 25.2°„C, humidity is 66.6%, PM2.5 is 21.7 ¶Ãg/m3, PM10 is 30.7 ¶Ãg/m3, NO? is 28.0 ¶Ãg/m3, SO? is 3.4 ¶Ãg/m3, CO is 1.12 ppm, the proximity to industrial areas is 13.5 km, and the population density is 283 people/km2."
"The temperature is 27.3°„C, humidity is 75.6%, PM2.5 is 2.1 ¶Ãg/m3, PM10 is 7.7 ¶Ãg/m3, NO? is 24.4 ¶Ãg/m3, SO? is 14.2 ¶Ãg/m3, CO is 2.12 ppm, the proximity to industrial areas is 6.7 km, and the population density is 665 people/km2."
"The temperature is 32.3°„C, humidity is 77.3%, PM2.5 is 28.8 ¶Ãg/m3, PM10 is 54.3 ¶Ãg/m3, NO? is 21.8 ¶Ãg/m3, SO? is 11.2 ¶Ãg/m3, CO is 2.21 ppm, the proximity to industrial areas is 5.0 km, and the population density is 478 people/km2."
"The temperature is 19.2°„C, humidity is 45.1%, PM2.5 is 26.4 ¶Ãg/m3, PM10 is 28.8 ¶Ãg/m3, NO? is 26.8 ¶Ãg/m3, SO? is 7.5 ¶Ãg/m3, CO is 0.92 ppm, the proximity to industrial areas is 11.3 km, and the population density is 208 people/km2."
"The temperature is 26.3°„C, humidity is 54.1%, PM2.5 is 0.9 ¶Ãg/m3, PM10 is 10.3 ¶Ãg/m3, NO? is 25.1 ¶Ãg/m3, SO? is 4.5 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 10.1 km, and the population density is 316 people/km2."
"The temperature is 22.8°„C, humidity is 66.7%, PM2.5 is 21.5 ¶Ãg/m3, PM10 is 34.5 ¶Ãg/m3, NO? is 29.1 ¶Ãg/m3, SO? is 7.5 ¶Ãg/m3, CO is 1.74 ppm, the proximity to industrial areas is 5.3 km, and the population density is 346 people/km2."
"The temperature is 27.7°„C, humidity is 77.8%, PM2.5 is 20.8 ¶Ãg/m3, PM10 is 28.2 ¶Ãg/m3, NO? is 15.5 ¶Ãg/m3, SO? is 4.7 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 11.4 km, and the population density is 225 people/km2."
"The temperature is 27.7°„C, humidity is 51.3%, PM2.5 is 0.5 ¶Ãg/m3, PM10 is 22.9 ¶Ãg/m3, NO? is 29.1 ¶Ãg/m3, SO? is 14.0 ¶Ãg/m3, CO is 1.68 ppm, the proximity to industrial areas is 3.8 km, and the population density is 470 people/km2."
"The temperature is 30.3°„C, humidity is 80.4%, PM2.5 is 24.4 ¶Ãg/m3, PM10 is 31.4 ¶Ãg/m3, NO? is 18.3 ¶Ãg/m3, SO? is 4.4 ¶Ãg/m3, CO is 1.48 ppm, the proximity to industrial areas is 9.2 km, and the population density is 405 people/km2."
"The temperature is 23.8°„C, humidity is 72.5%, PM2.5 is 16.3 ¶Ãg/m3, PM10 is 20.1 ¶Ãg/m3, NO? is 26.3 ¶Ãg/m3, SO? is 3.9 ¶Ãg/m3, CO is 0.69 ppm, the proximity to industrial areas is 12.2 km, and the population density is 519 people/km2."
"The temperature is 29.6°„C, humidity is 90.2%, PM2.5 is 40.6 ¶Ãg/m3, PM10 is 41.3 ¶Ãg/m3, NO? is 23.6 ¶Ãg/m3, SO? is 5.7 ¶Ãg/m3, CO is 1.36 ppm, the proximity to industrial areas is 7.0 km, and the population density is 304 people/km2."
"The temperature is 23.2°„C, humidity is 67.0%, PM2.5 is 8.1 ¶Ãg/m3, PM10 is 14.5 ¶Ãg/m3, NO? is 12.4 ¶Ãg/m3, SO? is 3.8 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 10.5 km, and the population density is 222 people/km2."
"The temperature is 37.0°„C, humidity is 78.3%, PM2.5 is 12.0 ¶Ãg/m3, PM10 is 24.3 ¶Ãg/m3, NO? is 23.7 ¶Ãg/m3, SO? is 6.1 ¶Ãg/m3, CO is 1.7 ppm, the proximity to industrial areas is 7.6 km, and the population density is 485 people/km2."
"The temperature is 31.5°„C, humidity is 83.9%, PM2.5 is 14.3 ¶Ãg/m3, PM10 is 24.3 ¶Ãg/m3, NO? is 29.9 ¶Ãg/m3, SO? is 12.7 ¶Ãg/m3, CO is 1.64 ppm, the proximity to industrial areas is 5.2 km, and the population density is 265 people/km2."
"The temperature is 39.4°„C, humidity is 101.1%, PM2.5 is 16.6 ¶Ãg/m3, PM10 is 36.8 ¶Ãg/m3, NO? is 49.8 ¶Ãg/m3, SO? is 30.4 ¶Ãg/m3, CO is 2.01 ppm, the proximity to industrial areas is 3.6 km, and the population density is 789 people/km2."
"The temperature is 22.3°„C, humidity is 54.1%, PM2.5 is 4.3 ¶Ãg/m3, PM10 is 10.3 ¶Ãg/m3, NO? is 12.7 ¶Ãg/m3, SO? is 4.5 ¶Ãg/m3, CO is 1.02 ppm, the proximity to industrial areas is 10.4 km, and the population density is 275 people/km2."
"The temperature is 37.3°„C, humidity is 76.1%, PM2.5 is 7.9 ¶Ãg/m3, PM10 is 18.8 ¶Ãg/m3, NO? is 39.5 ¶Ãg/m3, SO? is 11.9 ¶Ãg/m3, CO is 2.27 ppm, the proximity to industrial areas is 3.5 km, and the population density is 434 people/km2."
"The temperature is 24.2°„C, humidity is 83.2%, PM2.5 is 19.6 ¶Ãg/m3, PM10 is 29.1 ¶Ãg/m3, NO? is 22.4 ¶Ãg/m3, SO? is 1.7 ¶Ãg/m3, CO is 1.37 ppm, the proximity to industrial areas is 6.0 km, and the population density is 384 people/km2."
"The temperature is 32.7°„C, humidity is 74.9%, PM2.5 is 21.4 ¶Ãg/m3, PM10 is 22.4 ¶Ãg/m3, NO? is 18.0 ¶Ãg/m3, SO? is 12.0 ¶Ãg/m3, CO is 1.57 ppm, the proximity to industrial areas is 5.7 km, and the population density is 586 people/km2."
"The temperature is 25.9°„C, humidity is 46.2%, PM2.5 is 0.4 ¶Ãg/m3, PM10 is 5.5 ¶Ãg/m3, NO? is 21.7 ¶Ãg/m3, SO? is 8.7 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 10.8 km, and the population density is 299 people/km2."
"The temperature is 21.5°„C, humidity is 69.6%, PM2.5 is 0.3 ¶Ãg/m3, PM10 is 4.7 ¶Ãg/m3, NO? is 10.0 ¶Ãg/m3, SO? is 4.9 ¶Ãg/m3, CO is 0.96 ppm, the proximity to industrial areas is 14.2 km, and the population density is 388 people/km2."
"The temperature is 29.8°„C, humidity is 68.3%, PM2.5 is 0.1 ¶Ãg/m3, PM10 is 10.9 ¶Ãg/m3, NO? is 19.9 ¶Ãg/m3, SO? is 6.1 ¶Ãg/m3, CO is 1.57 ppm, the proximity to industrial areas is 5.4 km, and the population density is 345 people/km2."
"The temperature is 18.5°„C, humidity is 71.0%, PM2.5 is 13.2 ¶Ãg/m3, PM10 is 20.4 ¶Ãg/m3, NO? is 19.4 ¶Ãg/m3, SO? is 5.2 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 12.0 km, and the population density is 550 people/km2."
"The temperature is 36.8°„C, humidity is 73.6%, PM2.5 is 36.0 ¶Ãg/m3, PM10 is 51.2 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 11.2 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 6.0 km, and the population density is 630 people/km2."
"The temperature is 21.4°„C, humidity is 55.3%, PM2.5 is 3.3 ¶Ãg/m3, PM10 is 5.0 ¶Ãg/m3, NO? is 13.3 ¶Ãg/m3, SO? is 0.9 ¶Ãg/m3, CO is 1.28 ppm, the proximity to industrial areas is 10.1 km, and the population density is 609 people/km2."
"The temperature is 28.7°„C, humidity is 65.0%, PM2.5 is 12.0 ¶Ãg/m3, PM10 is 18.3 ¶Ãg/m3, NO? is 27.3 ¶Ãg/m3, SO? is 6.2 ¶Ãg/m3, CO is 0.99 ppm, the proximity to industrial areas is 10.3 km, and the population density is 331 people/km2."
"The temperature is 40.0°„C, humidity is 68.1%, PM2.5 is 31.6 ¶Ãg/m3, PM10 is 45.7 ¶Ãg/m3, NO? is 38.1 ¶Ãg/m3, SO? is 14.4 ¶Ãg/m3, CO is 2.17 ppm, the proximity to industrial areas is 4.0 km, and the population density is 596 people/km2."
"The temperature is 24.4°„C, humidity is 45.9%, PM2.5 is 25.0 ¶Ãg/m3, PM10 is 30.5 ¶Ãg/m3, NO? is 22.8 ¶Ãg/m3, SO? is 3.1 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 11.5 km, and the population density is 524 people/km2."
"The temperature is 45.3°„C, humidity is 73.7%, PM2.5 is 53.2 ¶Ãg/m3, PM10 is 84.6 ¶Ãg/m3, NO? is 47.8 ¶Ãg/m3, SO? is 28.0 ¶Ãg/m3, CO is 2.45 ppm, the proximity to industrial areas is 2.8 km, and the population density is 480 people/km2."
"The temperature is 29.7°„C, humidity is 55.6%, PM2.5 is 28.0 ¶Ãg/m3, PM10 is 45.2 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 7.9 ¶Ãg/m3, CO is 1.25 ppm, the proximity to industrial areas is 5.9 km, and the population density is 471 people/km2."
"The temperature is 30.1°„C, humidity is 70.5%, PM2.5 is 39.7 ¶Ãg/m3, PM10 is 53.0 ¶Ãg/m3, NO? is 24.8 ¶Ãg/m3, SO? is 8.3 ¶Ãg/m3, CO is 1.34 ppm, the proximity to industrial areas is 5.9 km, and the population density is 683 people/km2."
"The temperature is 23.0°„C, humidity is 76.7%, PM2.5 is 4.3 ¶Ãg/m3, PM10 is 12.0 ¶Ãg/m3, NO? is 18.3 ¶Ãg/m3, SO? is 0.7 ¶Ãg/m3, CO is 1.07 ppm, the proximity to industrial areas is 12.9 km, and the population density is 270 people/km2."
"The temperature is 36.8°„C, humidity is 68.5%, PM2.5 is 4.8 ¶Ãg/m3, PM10 is 16.5 ¶Ãg/m3, NO? is 29.2 ¶Ãg/m3, SO? is 1.8 ¶Ãg/m3, CO is 1.32 ppm, the proximity to industrial areas is 6.2 km, and the population density is 323 people/km2."
"The temperature is 29.9°„C, humidity is 78.9%, PM2.5 is 11.6 ¶Ãg/m3, PM10 is 26.1 ¶Ãg/m3, NO? is 17.5 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 1.49 ppm, the proximity to industrial areas is 6.6 km, and the population density is 533 people/km2."
"The temperature is 18.7°„C, humidity is 65.8%, PM2.5 is 8.3 ¶Ãg/m3, PM10 is 15.6 ¶Ãg/m3, NO? is 27.5 ¶Ãg/m3, SO? is 7.3 ¶Ãg/m3, CO is 0.86 ppm, the proximity to industrial areas is 12.9 km, and the population density is 259 people/km2."
"The temperature is 21.2°„C, humidity is 72.7%, PM2.5 is 13.9 ¶Ãg/m3, PM10 is 21.1 ¶Ãg/m3, NO? is 23.4 ¶Ãg/m3, SO? is 5.1 ¶Ãg/m3, CO is 0.87 ppm, the proximity to industrial areas is 11.7 km, and the population density is 207 people/km2."
"The temperature is 21.9°„C, humidity is 71.1%, PM2.5 is 36.9 ¶Ãg/m3, PM10 is 36.2 ¶Ãg/m3, NO? is 33.3 ¶Ãg/m3, SO? is 9.6 ¶Ãg/m3, CO is 1.67 ppm, the proximity to industrial areas is 5.6 km, and the population density is 594 people/km2."
"The temperature is 31.4°„C, humidity is 93.4%, PM2.5 is 11.6 ¶Ãg/m3, PM10 is 27.1 ¶Ãg/m3, NO? is 19.2 ¶Ãg/m3, SO? is 16.0 ¶Ãg/m3, CO is 1.77 ppm, the proximity to industrial areas is 8.7 km, and the population density is 383 people/km2."
"The temperature is 31.2°„C, humidity is 75.5%, PM2.5 is 30.5 ¶Ãg/m3, PM10 is 37.8 ¶Ãg/m3, NO? is 32.7 ¶Ãg/m3, SO? is 8.6 ¶Ãg/m3, CO is 1.79 ppm, the proximity to industrial areas is 6.0 km, and the population density is 608 people/km2."
